filename,postgres_time_0,postgres_time_1,postgres_time_2
row_less_sep_row77_col7.csv,0.012594938278198242,0.013885021209716797,0.014726877212524414
row_less_sep_row61_col3.csv,0.013250112533569336,0.012503862380981445,0.012654304504394531
row_more_sep_row55_col2.csv,0.013461112976074219,0.0137481689453125,0.012801885604858398
row_more_sep_row37_col2.csv,0.015288829803466797,0.012366294860839844,0.011159658432006836
file_record_delimiter_0xA.csv,0.015498638153076172,0.013951778411865234,0.014376401901245117
row_more_sep_row21_col0.csv,0.013181447982788086,0.012943267822265625,0.01136922836303711
row_less_sep_row79_col1.csv,0.014672279357910156,0.013303756713867188,0.012831926345825195
row_more_sep_row67_col4.csv,0.013557910919189453,0.013281106948852539,0.011952877044677734
row_less_sep_row60_col8.csv,0.014999866485595703,0.012906789779663086,0.011196136474609375
row_more_sep_row65_col8.csv,0.015537738800048828,0.012876510620117188,0.013289928436279297
row_extra_quote50_col4.csv,0.01372075080871582,0.012465238571166992,0.012431859970092773
row_less_sep_row58_col4.csv,0.015772104263305664,0.0133514404296875,0.011627435684204102
row_more_sep_row1_col4.csv,0.012800216674804688,0.012522459030151367,0.013838529586791992
row_extra_quote61_col2.csv,0.014482498168945312,0.012291431427001953,0.015194177627563477
row_more_sep_row36_col4.csv,0.013361692428588867,0.013558626174926758,0.013698339462280273
row_less_sep_row73_col7.csv,0.014364242553710938,0.01764202117919922,0.012889623641967773
row_more_sep_row28_col2.csv,0.014049053192138672,0.09523129463195801,0.011535167694091797
row_more_sep_row72_col6.csv,0.015152215957641602,0.012831926345825195,0.01194000244140625
row_extra_quote2_col7.csv,0.01531362533569336,0.013298749923706055,0.014573812484741211
row_extra_quote47_col1.csv,0.014912843704223633,0.013118267059326172,0.013094902038574219
row_less_sep_row7_col6.csv,0.01421809196472168,0.012874364852905273,0.013498306274414062
row_more_sep_row31_col1.csv,0.013358116149902344,0.012872695922851562,0.01338052749633789
row_extra_quote8_col0.csv,0.014398336410522461,0.013227224349975586,0.013065814971923828
row_extra_quote81_col3.csv,0.01464986801147461,0.014823675155639648,0.013006448745727539
row_more_sep_row59_col8.csv,-0.07181787490844727,0.01172327995300293,0.013147830963134766
row_more_sep_row58_col4.csv,0.016508817672729492,0.013116121292114258,0.013023614883422852
row_extra_quote36_col8.csv,0.01536703109741211,0.013193368911743164,0.01263427734375
row_less_sep_row1_col5.csv,0.01394343376159668,0.01343679428100586,0.014387130737304688
row_less_sep_row31_col8.csv,0.0133209228515625,0.012917280197143555,0.011608123779296875
row_less_sep_row32_col4.csv,0.013225317001342773,0.01416468620300293,0.011836767196655273
row_less_sep_row42_col8.csv,0.013600587844848633,0.014857053756713867,0.012143850326538086
row_extra_quote31_col1.csv,0.012476921081542969,0.015128135681152344,0.015078067779541016
row_extra_quote62_col8.csv,0.013826370239257812,0.0130462646484375,0.012579202651977539
row_more_sep_row32_col0.csv,0.012946128845214844,0.012772798538208008,0.011987447738647461
row_less_sep_row4_col3.csv,0.013253211975097656,0.012976408004760742,0.012908697128295898
row_less_sep_row17_col4.csv,0.012850046157836914,0.012252092361450195,0.014279365539550781
row_extra_quote0_col4.csv,0.00046706199645996094,0.0003314018249511719,0.00041747093200683594
row_extra_quote55_col1.csv,0.013222455978393555,0.012489557266235352,0.01236271858215332
row_more_sep_row11_col2.csv,0.01272892951965332,0.012824773788452148,0.011581182479858398
row_extra_quote60_col5.csv,0.011993408203125,0.012162446975708008,0.011807680130004883
