filename,univocity_time_0,univocity_time_1,univocity_time_2
"row_more_sep_row77_col2.csv",0.00457843579351902,0.004648497793823481,0.0039016969967633486
"row_more_sep_row82_col4.csv",0.004394670948386192,0.004083875101059675,0.003978240769356489
"row_more_sep_row61_col4.csv",0.00404413091018796,0.003998063039034605,0.0050759511068463326
"row_less_sep_row54_col1.csv",0.008942981250584126,0.003706200048327446,0.003600396914407611
"row_extra_quote56_col4.csv",0.003647883888334036,0.003993165213614702,0.003944606054574251
"row_more_sep_row33_col3.csv",0.004326783120632172,0.005065282806754112,0.004387571010738611
"row_extra_quote57_col6.csv",0.004200588911771774,0.004772441927343607,0.003923589829355478
"row_more_sep_row19_col0.csv",0.003843687940388918,0.004667755216360092,0.0036104319151490927
"row_more_sep_row23_col6.csv",0.004220761824399233,0.004116731230169535,0.0034089419059455395
"row_less_sep_row21_col2.csv",0.003894746070727706,0.008728738874197006,0.005010595079511404
"row_more_sep_row66_col5.csv",0.004090089816600084,0.004155496135354042,0.004184580873697996
"row_extra_quote5_col2.csv",0.004159028176218271,0.004794874228537083,0.004261850845068693
"row_less_sep_row4_col2.csv",0.003920647781342268,0.004528515040874481,0.0034806490875780582
"row_less_sep_row10_col1.csv",0.00436969380825758,0.003994198981672525,0.004468857776373625
"row_extra_quote1_col3.csv",0.003737994935363531,0.00390380690805614,0.0037378869019448757
"row_extra_quote69_col3.csv",0.004770271945744753,0.004369528032839298,0.009275942109525204
"row_more_sep_row38_col8.csv",0.003745095105841756,0.004277105908840895,0.003652985906228423
"row_extra_quote32_col8.csv",0.004554597195237875,0.004266863223165274,0.005340504925698042
"row_extra_quote58_col3.csv",0.0039877681992948055,0.0038769140373915434,0.0036321100778877735
"row_extra_quote79_col0.csv",0.0036805979907512665,0.0036376279313117266,0.003911315929144621
"row_extra_quote68_col2.csv",0.004128288011997938,0.004421450197696686,0.0040359110571444035
"row_more_sep_row80_col5.csv",0.004340542946010828,0.004412249196320772,0.004054124932736158
"row_extra_quote33_col8.csv",0.008662501350045204,0.004037545993924141,0.00370806991122663
"row_less_sep_row37_col7.csv",0.003559195902198553,0.0039152298122644424,0.0037281070835888386
"row_field_delimiter_38_0x20.csv",0.0036315550096333027,0.004312865901738405,0.0036647820379585028
"row_field_delimiter_5_0x20.csv",0.004237240180373192,0.003780570114031434,0.004105542786419392
"row_extra_quote32_col1.csv",0.0038712099194526672,0.004782075062394142,0.003817305900156498
"row_more_sep_row81_col2.csv",0.006495836190879345,0.004875321872532368,0.005022868979722261
