filename,mysql_time_0,mysql_time_1,mysql_time_2
row_extra_quote23_col5.csv,0.07770752906799316,0.06879758834838867,0.07923579216003418
row_more_sep_row11_col0.csv,0.11762380599975586,0.0679159164428711,0.06516838073730469
row_more_sep_row30_col7.csv,0.08002233505249023,0.10341787338256836,0.07224488258361816
row_less_sep_row82_col8.csv,0.003580331802368164,0.06677818298339844,0.07376766204833984
row_less_sep_row33_col2.csv,0.0683138370513916,0.11248469352722168,0.08222818374633789
row_extra_quote46_col5.csv,0.06904315948486328,0.09618139266967773,0.07880592346191406
row_field_delimiter_44_0x20.csv,0.0909738540649414,0.06883454322814941,0.06809806823730469
row_less_sep_row69_col1.csv,0.09116888046264648,0.0756537914276123,0.07686090469360352
row_extra_quote4_col3.csv,0.06955647468566895,0.07301545143127441,0.06279659271240234
row_more_sep_row69_col2.csv,0.07105684280395508,0.09869718551635742,0.0698235034942627
row_more_sep_row45_col8.csv,0.10787272453308105,0.07164168357849121,0.07327127456665039
row_field_delimiter_1_0x20.csv,0.07071518898010254,0.0714120864868164,0.09937787055969238
row_more_sep_row50_col5.csv,0.07910823822021484,0.0721120834350586,0.10384583473205566
row_less_sep_row16_col3.csv,0.0736856460571289,0.0753624439239502,0.10111308097839355
row_more_sep_row28_col1.csv,0.09548735618591309,0.09172224998474121,0.07344317436218262
row_more_sep_row82_col0.csv,0.06743478775024414,0.07818818092346191,0.06626629829406738
row_less_sep_row22_col5.csv,0.06522870063781738,0.0677802562713623,0.07471060752868652
row_less_sep_row51_col5.csv,0.15058660507202148,0.0866386890411377,0.0639028549194336
row_extra_quote83_col7.csv,0.06346273422241211,0.0690147876739502,0.06754255294799805
row_extra_quote41_col7.csv,0.10267782211303711,0.10447049140930176,0.07049727439880371
row_more_sep_row62_col3.csv,0.06581425666809082,0.06520986557006836,0.10174989700317383
row_more_sep_row73_col6.csv,0.10055899620056152,0.09529280662536621,0.07905077934265137
row_more_sep_row71_col4.csv,0.06768321990966797,0.10736584663391113,0.11481451988220215
row_less_sep_row20_col3.csv,0.07020211219787598,0.07400059700012207,0.0734553337097168
row_less_sep_row70_col7.csv,0.08392667770385742,0.07582449913024902,0.09569191932678223
row_less_sep_row78_col6.csv,0.0629580020904541,0.06797575950622559,0.11142468452453613
row_less_sep_row18_col7.csv,0.06291747093200684,0.06995916366577148,0.08791637420654297
row_extra_quote55_col0.csv,0.07152605056762695,0.0816187858581543,0.09637212753295898
row_extra_quote71_col5.csv,0.06718063354492188,0.10488367080688477,0.09932756423950195
row_less_sep_row35_col4.csv,0.09313249588012695,0.06999492645263672,0.07834553718566895
row_extra_quote19_col5.csv,0.07656693458557129,0.10027050971984863,0.10262393951416016
row_extra_quote41_col4.csv,0.07838773727416992,0.06964802742004395,0.07701349258422852
row_more_sep_row58_col8.csv,0.07340526580810547,0.07444500923156738,0.07362198829650879
row_more_sep_row46_col4.csv,0.07253527641296387,0.1024329662322998,0.07198667526245117
row_more_sep_row13_col3.csv,0.11403274536132812,0.06269621849060059,0.07199430465698242
row_extra_quote78_col1.csv,0.0670323371887207,0.0666356086730957,0.06358075141906738
row_extra_quote57_col7.csv,0.06940627098083496,0.07199525833129883,0.10008382797241211
row_extra_quote59_col3.csv,0.06774735450744629,0.07184052467346191,0.07625961303710938
row_more_sep_row29_col2.csv,0.09824061393737793,0.07270455360412598,0.07362723350524902
row_more_sep_row57_col8.csv,0.07657957077026367,0.11912059783935547,0.07207870483398438
row_more_sep_row80_col6.csv,0.0691518783569336,0.06617522239685059,0.10237288475036621
row_more_sep_row52_col6.csv,0.0718698501586914,0.07219481468200684,0.1337735652923584
row_extra_quote80_col0.csv,0.13525652885437012,0.06986165046691895,0.10907673835754395
row_extra_quote66_col3.csv,0.07663321495056152,0.10549402236938477,0.0713644027709961
row_more_sep_row83_col8.csv,0.08402752876281738,0.10451197624206543,0.10832667350769043
row_less_sep_row37_col2.csv,0.06494641304016113,0.06785869598388672,0.08022022247314453
row_less_sep_row78_col8.csv,0.06939244270324707,0.13985872268676758,0.09886002540588379
row_more_sep_row26_col4.csv,0.10367250442504883,0.08721733093261719,0.07249140739440918
row_extra_quote67_col2.csv,0.10232019424438477,0.07169294357299805,0.10378837585449219
row_less_sep_row69_col6.csv,0.0771787166595459,0.07863402366638184,0.07936954498291016
row_extra_quote3_col4.csv,0.07210159301757812,0.08573150634765625,0.07255315780639648
row_more_sep_row74_col1.csv,0.08874106407165527,0.07322216033935547,0.07642698287963867
row_extra_quote47_col4.csv,0.10434985160827637,0.06566500663757324,0.09244561195373535
row_extra_quote53_col3.csv,0.07274293899536133,0.09385800361633301,0.10021471977233887
row_extra_quote79_col1.csv,0.07506632804870605,0.06810164451599121,0.0666353702545166
row_more_sep_row53_col5.csv,0.07287240028381348,0.07330465316772461,0.07102560997009277
row_less_sep_row79_col7.csv,0.09583711624145508,0.06764435768127441,0.07544636726379395
row_extra_quote1_col6.csv,0.07356381416320801,0.07424592971801758,0.06894564628601074
row_less_sep_row62_col8.csv,0.07522320747375488,0.06710314750671387,0.08495450019836426
row_more_sep_row25_col6.csv,0.09940385818481445,0.07028555870056152,0.06719613075256348
row_extra_quote56_col3.csv,0.0764775276184082,0.07193326950073242,0.09610819816589355
row_extra_quote32_col2.csv,0.08044028282165527,0.06787467002868652,0.06086397171020508
row_more_sep_row25_col5.csv,0.06563973426818848,0.09388136863708496,0.06889772415161133
row_more_sep_row6_col0.csv,0.07703900337219238,0.07485747337341309,0.09193062782287598
row_extra_quote62_col7.csv,0.07827329635620117,0.07117724418640137,0.07282352447509766
row_more_sep_row38_col0.csv,0.07676863670349121,0.0955512523651123,0.08011651039123535
row_less_sep_row71_col2.csv,0.10033965110778809,0.11635732650756836,0.1507740020751953
row_more_sep_row28_col6.csv,0.11092448234558105,0.07574248313903809,0.07226705551147461
row_extra_quote58_col2.csv,0.10418319702148438,0.07375192642211914,0.09791231155395508
row_extra_quote11_col4.csv,0.10054469108581543,0.0719764232635498,0.09826207160949707
row_extra_quote11_col2.csv,0.07771182060241699,0.06941962242126465,0.07253146171569824
row_more_sep_row25_col7.csv,0.06835269927978516,0.05378580093383789,0.06984996795654297
row_extra_quote30_col7.csv,0.06642365455627441,0.06752872467041016,0.06981682777404785
row_less_sep_row13_col2.csv,0.10275459289550781,0.07861113548278809,0.08492279052734375
row_field_delimiter_31_0x20.csv,0.06947898864746094,0.0698854923248291,0.09946393966674805
row_field_delimiter_4_0x20.csv,0.07269477844238281,0.0682373046875,0.07950830459594727
row_more_sep_row18_col8.csv,0.10326981544494629,0.06604576110839844,0.0743861198425293
row_more_sep_row48_col0.csv,0.09670877456665039,0.06705856323242188,0.07420754432678223
row_more_sep_row2_col3.csv,0.06783413887023926,0.1045234203338623,0.07697224617004395
row_less_sep_row51_col4.csv,0.07644486427307129,0.0666494369506836,0.06651568412780762
row_less_sep_row24_col8.csv,0.07277870178222656,0.0990610122680664,0.10018396377563477
row_more_sep_row7_col7.csv,0.1045985221862793,0.0662534236907959,0.06815719604492188
